"SAQ CODE (IPC)/CODE SAQ (CIP)";"UPC";"DESCRIPTION";"SALES UNIT/UNITÉ DE VENTE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE"
"11301482";08000852100325;"Ben Ryé Donnafugata Passito di Pantelleria";"375";3;2025;11;3;
"15366507";06002039013109;"Swartberg Wingerde Holism Garnacha Piekenierskloof";"750";1;2025;11;3;
"10783951";03760026100067;"Jean-Luc Colombo La Redonne Côtes du Rhône";"750";1;2025;11;3;
"14422992";00628504255377;"Noroi Liqueur d'Orange";"750";1;2025;11;3;
"12768771";00776545981738;"Oculus Mission Hill Okanagan Valley VQA";"750";2;2025;11;3;
"15526822";04000155268221;"Chablis Premier cru Butteaux Patrick Piuze";"750";3;2025;11;3;
"12100316";03584605310001;"Domaine Baud Brut S Crémant du Jura";"750";7;2025;11;3;
"15093238";08034115196183;"Santa Tresa Rina Russa Frappato";"750";1;2025;11;3;
"15150175";08033373295461;"Frank Cornelissen Munjebel Rosso P Cuvée Perpetuum II";"750";2;2025;11;3;
"11039736";00670459011386;"Tawse Chardonnay";"750";12;2025;11;3;
"15471462";00895958007955;"Cappellano Barolo Chinato";"750";4;2025;11;3;
"15263823";08420342002814;"Protos Tempranillo 9 Meses Ribera del Duero";"750";-1;2025;11;3;
"15106211";08437015137391;"Basque Moonshiners, Bikkun Vat ted Malt Whisky";"700";1;2025;11;3;
"14460016";00056049136910;"Wallaroo Trail Pinot Grigio Bin 919 Vin Blanc";"4000";780;2025;11;3;
"15082977";04000150829779;"Domaine Tupinier-Bautista Mercurey En Sazenay";"750";2;2025;11;3;
"15409765";04000150496162;"Kunoh Wines Wasurenagusa";"750";2;2025;11;3;
"14292446";03453560103006;"Domaine Pellé Menetou-Salon Morogues";"750";2;2025;11;3;
"14959790";00628176471273;"Dist. Mtl Rosemont Margarita (4X355ml)";"355";4;2025;11;3;
"14930760";03390740000161;"Domaine Gavoty Cuvée Clarendon Côtes de Provence";"750";3;2025;11;3;
"14089771";03770011833016;"Domaine de Courbissac Minervois les Traverses";"750";4;2025;11;3;
"15465396";03770019865675;"Domaine de l'Enclos Chablis Grand Cru Vaudésir ";"750";1;2025;11;3;
"14988611";03536651193008;"E. Guigal Châteauneuf-du-Pape Château de Nalys";"1500";1;2025;11;3;
"15101955";08033765258814;"Tenute Orestiadi Nerello Mascalese";"750";2;2025;11;3;
"15433757";08022888260088;"Feudi di San Gregorio Cutizzi";"750";1;2025;11;3;
"13566943";08033765253710;"Cademusa Rose Terre Siciliane Organic Certified";"750";3;2025;11;3;
"10694093";07804414001430;"Luis Felipe Edwards Chardonnay Gran Reserva Vallée de Leyda";"750";1;2025;11;3;
"15479368";04000154793687;"Dom. Rossignol-Trapet Vieilles Vignes Gevrey-Chambertin";"750";-1;2025;11;3;
"12408134";08437015640303;"Senorio De Barahonda Tinto Yecla";"750";67;2025;11;3;
"15306678";04000153066782;"L'Huisserie Domaine Philippe Alliet Chinon";"750";1;2025;11;3;
"14919780";08437015724485;"Bodegas Mas Que Vinos Los Con ejos Malditos Blanco con Madra";"750";-1;2025;11;3;
"14156014";05000267125046;"Johnnie Walker Black Label 12 ans scotch blended (BHT)";"1000";24;2025;11;3;
"14213146";08029284000201;"Bussola Vigneto Alto Amarone della Valpolicella Classico";"750";2;2025;11;3;
"15480326";08026530000152;"Tormaresca Masseria Maime Negroamaro";"750";1;2025;11;3;
"15375121";03536650592000;"E. Guigal Côtes-du-Rhône";"375";3;2025;11;3;
"15385353";00814051021897;"Roberto Voerzio Barolo del Comune di la Morra";"1500";1;2025;11;3;
"15361466";03760162660524;"St-Joseph Passage Rouge Stéphane Ogier";"750";3;2025;11;3;
"14504162";00878448002289;"Mouton Cadet Héritage Bordeaux";"750";1;2025;11;3;
"973248";08437002692018;"Azul Guelbenzu vino de la Tierra Ribera del Queiles";"750";3;2025;11;3;
"14980775";05200000019629;"Domaine Dalamara Naoussa";"750";1;2025;11;3;
"15175989";09332658000622;"Ochota Barrels A Forest Pinot noir";"750";1;2025;11;3;
"14564165";04000145641652;"Champagne Chartogne-Taillet Les Barres";"750";2;2025;11;3;
"15168130";09007500457014;"Domäne Wachau Grüner Veltliner Smaragd Achleiten";"750";10;2025;11;3;
"15200241";03700188063923;"Château Duhart-Milon Pauillac Grand Cru Classé";"750";4;2025;11;3;
"14801319";03328155014879;"Château Bélair-Monange Premier Grand Cru Classé Saint-Émilion";"750";1;2025;11;3;
"13565334";04000135653344;"Frederic Savart Bulle de Rosé Premier Cru Extra Brut";"750";1;2025;11;3;
"15302984";03760096520178;"Domaine Fond Croze Cuvée Confidence Côtes du Rhône";"750";12;2025;11;3;
"15263938";03453521292527;"Château Livran";"500";1;2025;11;3;
"11639070";00086785900001;"Aperol";"750";3191;2025;11;3;
"15378399";05998623531122;"Is This it? Grüner Veltliner";"750";442;2025;11;3;
"67";00776103000260;"Smirnoff No.21";"750";3622;2025;11;3;
"508879";03586610000441;"Carrelot des Amants Brulhois";"750";649;2025;11;3;
"978387";08410310602757;"Hoya de Cadenas Reserva Utiel-Requena";"750";4550;2025;11;3;
"11254313";08008863026078;"Santi Nello Pinot Noir Trevenezie";"750";951;2025;11;3;
"105601";00088544016770;"Southern Comfort";"750";1088;2025;11;3;
"13325701";00813497006109;"Bumbu";"750";1874;2025;11;3;
"53546";00620213100511;"Russian Prince";"1140";2116;2025;11;3;
"12525120";05603016000221;"Fonte do Nico Castelao Peninsula de Setubal";"750";1727;2025;11;3;
"14321913";08436569290392;"Ozu Chardonnay";"750";365;2025;11;3;
"10394533";07790240090277;"Astica Sauvignon Blanc";"750";1313;2025;11;3;
"14729046";08420202004361;"Flor de Victo Macabeo Utiel- Requena";"750";1664;2025;11;3;
"342246";00083300048729;"Amarula";"750";1656;2025;11;3;
"11097451";05204172117039;"Savatiano Dom. Papagiannakos Markopoulo";"750";2406;2025;11;3;
"4242";00814789003349;"Chemineaud";"375";1338;2025;11;3;
"15347971";03525490011987;"Les Jamelles Chardonnay";"750";557;2025;11;3;
"11833690";00827924076023;"Vents d'Ange Cuvée Catherine";"750";730;2025;11;3;
"12555548";03460410538567;"Planteray Guatemala Gran Anejo";"700";115;2025;11;3;
"13597791";03760099780012;"La Dilettante Cath et Pierre Breton";"750";29;2025;11;3;
"15475199";00627987101706;"Côte Des Saints Série Premium Single Malt";"700";29;2025;11;3;
"11791848";08002365013000;"Michele Chiarlo Nivole Moscato d'Asti";"750";56;2025;11;3;
"11003338";08014115000123;"Poli Bassano Del Grappa";"500";575;2025;11;3;
"912311";03186128081538;"Cousu Main Devois des Agneaux d'Aumelas Jeanjean Languedoc";"750";290;2025;11;3;
"12103411";03760099780074;"Breton Vouvray Épaulé Jeté";"750";374;2025;11;3;
"15511049";00859670001769;"Paulo Eden";"750";223;2025;11;3;
"11459722";00689768871314;"Barbancourt 4 Ans";"750";344;2025;11;3;
"13478564";08022799001558;"Fabio Oberto Barolo";"750";663;2025;11;3;
"638494";03590662017500;"Bruno Paillard Première Cuvée Extra-Brut";"750";2;2025;11;3;
"11766597";03527801100106;"Paul Goerg Brut Premier Cru Blanc de Blancs";"750";131;2025;11;3;
"15194944";04262360520055;"Meinklang Djuce Kontext";"250";49;2025;11;3;
"15345984";00618397202220;"Mezcal Del Maguey Puebla";"750";126;2025;11;3;
"15395623";00781159884535;"Savage Wines Salt River Stellenbosch";"750";812;2025;11;3;
"15371007";03701338000348;"Edouard Delaunay Septembre Bourgogne Pinot Noir";"750";260;2025;11;3;
"10383691";09415549801604;"Oyster Bay Chardonnay Marlborough";"750";913;2025;11;3;
"12476452";03494980002081;"Domaine des Huards François Premier";"750";35;2025;11;3;
"15364923";00827924190088;"Vallée d'Oka Pinot & Co";"750";159;2025;11;3;
"11013317";08026080001265;"Canet Valette Antonyme St- Chinian Vin de France";"750";216;2025;11;3;
"12484575";05204352000014;"Tetramythos Roditis Patras";"750";1499;2025;11;3;
"15498235";03500610171062;"J.P. Chenet Fizzy Citron Lime";"750";43;2025;11;3;
"13657731";09120010690402;"Forstreiter Gruuner Niederosterreich";"750";464;2025;11;3;
"15253481";00080432106846;"Olmeca Altos Plata";"750";591;2025;11;3;
"15082758";03770012860530;"Hautes Pistes Pinot Noir Aubert & Mathieu";"750";1007;2025;11;3;
"15143231";03760195190166;"Domaine Le Fay d'Homme Muscadet Sèvre et Maine Gorges";"750";13;2025;11;3;
"15273554";09120007506013;"Weingut Weninger Ponzichter";"750";219;2025;11;3;
"13188858";00618109447512;"Barone Ricasoli Chianti";"750";2014;2025;11;3;
"10894431";07790189040036;"Don David Reserve Syrah El Esteco Vallée de Calchaqui";"750";431;2025;11;3;
"10961180";00087752008867;"Barkan Classic Shiraz";"750";50;2025;11;3;
"15514602";00080432106853;"Olmeca Altos Reposado";"750";967;2025;11;3;
"13137647";08410023035682;"Gonzalez Byass La Copa Vermouth";"750";91;2025;11;3;
"15140495";08410261273105;"Don Simon";"1000";6545;2025;11;3;
"15344586";08032636143556;"Magari Ca' Marcanda Bolgheri";"750";13;2025;11;3;
"10395309";08002062001607;"Masi Passo Doble Valle de Uco";"750";333;2025;11;3;
"13575452";07790240095760;"Trapiche Cab-Sauvigon Reserve";"3000";1299;2025;11;3;
"14724641";00050037597752;"Disaronno Velvet";"750";290;2025;11;3;
"14311061";00628055952138;"Artist Residence Gin Concombre";"750";95;2025;11;3;
"15438574";00817217000101;"Romeo's Gin Tonic 4 x 355 ml";"355";659;2025;11;3;
"15127725";04860065015946;"Teliani Valley Winery 97 Kakhuri No.8";"750";51;2025;11;3;
"13992820";06282501010960;"Morbleu Rhum Cacao";"750";234;2025;11;3;
"12533541";08437012252264;"El Petit Bonhomme Rueda Blc";"750";506;2025;11;3;
"918557";03275846901027;"Château Leret Réserve Cahors";"750";297;2025;11;3;
"15460691";03760040435626;"Coté Mas Aurore";"750";60;2025;11;3;
"379032";05390424120817;"O'Casey's";"750";1715;2025;11;3;
"12224669";03760006321840;"Château de Rouillac Pessac-Léognan";"750";26;2025;11;3;
"14315783";03250250160536;"Domaine Maire Grand Minéral Côtes du Jura";"750";594;2025;11;3;
"330803";05010496001615;"Bowmore 12 Ans Islay Single Malt Scotch Whisky";"750";759;2025;11;3;
"13574927";08031802002116;"Cab. Sauv./Merlot Marrano Vignalta Veneto";"750";68;2025;11;3;
"10388601";03760035961130;"Cailleteau Bergeron Tradition Blaye Côtes de Bordeaux";"750";375;2025;11;3;
"10454882";08008310072702;"Fragoli avec fraises de bois Toschi liqueur de fruit";"500";217;2025;11;3;
"744169";00827924036058;"Rivière du Chêne William Blanc";"750";834;2025;11;3;
"15334530";07804320457963;"Emiliana Adobe Pinot Noir Reserva";"750";1064;2025;11;3;
"14455436";00627843841470;"Les Bacchantes R1";"750";72;2025;11;3;
"15508413";03760325230229;"Les Frères Engel Terre de Gneiss";"750";58;2025;11;3;
"15363808";00664732008491;"Distillerie des Marigots Série Exploratoire Prélude";"750";34;2025;11;3;
"14722055";08526520010852;"Taïga Seltzer Framboi Camerise (4 x 355ml)";"355";376;2025;11;3;
"13990218";04968167052644;"Echigo Denemon Yuki Hotaru Snow Firefly Sake";"720";52;2025;11;3;
"14435347";08413929002130;"Loxarel A Pèl Penedès";"750";10;2025;11;3;
"13620751";03289810006137;"Domaine Fouassier Sancerre Iconoclaste";"750";27;2025;11;3;
"15512869";03443660019796;"Bonfils Capitoul Grand Terroir Languedoc";"750";286;2025;11;3;
"114223";03292060010045;"Chablis Saint-Martin Domaine Laroche";"750";628;2025;11;3;
"913418";03282062146224;"Clos de Gamot Cahors";"750";49;2025;11;3;
"15554137";00776545601155;"Our Story Charming White";"750";67;2025;11;3;
"12564233";03760129630317;"J-F Mérieau Arpent des Vaudons Touraine";"750";369;2025;11;3;
"15014069";00628176471419;"Rosemont Rhum Punch";"750";9;2025;11;3;
"15518072";06282503720904;"TP-Le Malin César Haricot Mariné";"750";18;2025;11;3;
"13963421";00635335849101;"Lurton Les Fumées Blanches Gris de Sauvignon";"750";550;2025;11;3;
"14751964";03514123121049;"G Bertrand Corbières Naturae";"750";15;2025;11;3;
"15115901";08412766150653;"Sumarroca Il·lògic Penedès";"750";504;2025;11;3;
"10914746";09414453931049;"Twisted Shotz Buttery Swirl (4 x 30 ml)";"30";2796;2025;11;3;
"15472561";05202795130022;"Metaxa 7 Étoiles Gold Label";"700";575;2025;11;3;
"13736463";00695521154785;"Planteray 3 Étoiles";"750";262;2025;11;3;
"15460157";00628634509067;"Domaine Inselberg Riesling";"750";55;2025;11;3;
"12477543";03683080027296;"Alain Renardat Fâche Bugey Cerdon";"750";27;2025;11;3;
"13020588";03760118232386;"Domaine Chante Cigale Châteauneuf-du-Pape";"750";33;2025;11;3;
"14235960";00627987176957;"Mugo Gin";"750";269;2025;11;3;
"12908260";03586250000733;"Château de Lamarque Haut-Médoc";"750";9;2025;11;3;
"12719055";04905846114989;"Choya Umeshu Liqueur Umeboshi";"700";136;2025;11;3;
"571521";03152900051358;"Boulard X.O. Calvados Pays d'Auge";"500";19;2025;11;3;
"14786391";00628011395047;"Echo Foxtrot Framboises";"750";46;2025;11;3;
"15185440";00628678560550;"Domaine Les Rassembleurs l'Orange";"750";254;2025;11;3;
"12589511";00786992000609;"St-Lucia Distillers Chairman's Reserve Spiced";"750";3;2025;11;3;
"14216110";04262465030220;"A.J. Adam Im Pfarrgarten Riesling Feinherb Gutswein";"750";70;2025;11;3;
"11155665";08025127001848;"Velenosi Verdicchio dei Castelli di Jesi Classico";"750";148;2025;11;3;
"738997";08420347292586;"Baron de Ley Gran Reserva Rioja";"750";187;2025;11;3;
"15452430";09120018187157;"Judith Beck Beck Ink";"750";22;2025;11;3;
"12748180";08436546823148;"Casarojo MMM Monastrell";"750";284;2025;11;3;
"15416797";08033140735008;"Ca' del Baio Barbaresco Autinbej";"750";51;2025;11;3;
"15548538";00628176471891;"Rosemont Dry Gin";"750";85;2025;11;3;
"14438089";08959580018856;"Le Sot de l'Ange Malolactix";"750";182;2025;11;3;
"12632275";03557785119016;"Agrapart Les 7 Crus Blanc de Blancs Brut";"750";11;2025;11;3;
"15382347";04036198000993;"Corvers-Kauter R3 Zero";"750";147;2025;11;3;
"15538436";00852396001198;"TP-Distillerie du Quai Commodre 1964 - Rhum épicé";"700";1;2025;11;3;
"14405033";03760286320113;"Tète Red Vin de France";"750";333;2025;11;3;
"14827703";03700188055027;"Les Griffons de Pichon Baron Pauillac Grand Cru Classé";"750";6;2025;11;3;
"15441095";00899109002707;"Badenhorst Swartland Grensloos Steen";"750";15;2025;11;3;
"13425956";00089419446159;"Padrillos Pinot noir Mendoza";"750";19;2025;11;3;
"14143061";03760080940029;"Domaine Chancelle Saumur- Champigny";"750";37;2025;11;3;
"14751841";00895958002448;"Domaine Labet Macvin du Jura";"750";9;2025;11;3;
"15243769";00831256005538;"Plageoles Braucol Gaillac";"750";14;2025;11;3;
"15324235";03450301137597;"Château Destieux Saint Emilion Grand Cru Classé";"1500";3;2025;11;3;
"14703698";03434040016917;"Weinbach Alsace Vignes Prêcheu";"750";10;2025;11;3;
"15316577";00839905006660;"Domaine Les Hautes Noëlles Galénée";"750";58;2025;11;3;
"15458225";03770030950015;"Bruyère et David Les Parcelles Saint-Joseph";"750";16;2025;11;3;
"15052356";03292142614215;"Château Malartic-Lagravière Cru Classé Pessac-Léognan";"750";7;2025;11;3;
"11541890";00622153621040;"Pimm's No.1 Original";"750";2;2025;11;3;
"12604071";03760149570426;"Mâcon Villages Domaine Rijckaert";"750";38;2025;11;3;
"15515331";00818201022406;"Le Serre Nuove dell'Ornellaia Bolgheri";"750";89;2025;11;3;
"15222191";03700188063022;"Petit Vauthier Saint-Emilion Grand Cru";"750";163;2025;11;3;
"15111045";00895958002868;"Quarticello Ferrando";"750";23;2025;11;3;
"15471518";08022799001473;"Fabio Oberto Langhe Nebbiolo";"750";114;2025;11;3;
"13843322";03701394500066;"Naud Panama Anejo 15 ans";"700";2;2025;11;3;
"15373635";04000153736357;"Château La Cabanne Pomerol";"750";29;2025;11;3;
"15388837";08053178010021;"Mazzola Crinale Nordest";"750";2;2025;11;3;
"15252075";00830294001106;"Michele Satta Cavaliere";"750";3;2025;11;3;
"13728826";07804320056203;"Cono Sur Single Vineyard Chardonnay";"750";69;2025;11;3;
"480145";03379681000140;"Chablis premier cru Fourchaume Château de Maligny";"750";65;2025;11;3;
"15492511";00628176744162;"L&L Grande Menthe Boréale";"750";22;2025;11;3;
"639591";00057496639597;"Marquis de Méricourt Georges Antoine du Pontneuf rouge";"4000";1092;2025;11;3;
"15377839";00609780007607;"De L'Or en Pomme Mistelle de Pomme";"700";11;2025;11;3;
"15529521";03049614236181;"Veuve Clicquot Puffy Bottle Holder";"750";12;2025;11;3;
"15471446";05413977003182;"Blanche de Liège";"330";14;2025;11;3;
"15108938";09416504014015;"Kumeu River Rays Road";"750";8;2025;11;3;
"15384027";00873674000047;"Coffret Iberville Boire à l'Italienne Boîte Découverte";"1320";3;2025;11;3;
"13869418";00627843605515;"Dayaa Arak";"750";2;2025;11;3;
"15515779";03536650101004;"Guigal Côte Brune et Blonde Côte Rôtie";"750";13;2025;11;3;
"15370995";03180421039975;"Moillard Maranges";"750";20;2025;11;3;
"15263671";05060411501218;"Glasgow 1770 Peated Lowlands Single Malt";"700";1;2025;11;3;
"927822";05281108010046;"Château St-Thomas Les Émirs Vallée de Bekaa";"750";32;2025;11;3;
"15489531";07503036644246;"La Serpiente Emplumada Artesanal Ensamble Espadin";"750";6;2025;11;3;
"15324382";05203021111501;"Gaia Wines Monograph Assyrtiko";"750";5;2025;11;3;
"15181721";03260980029904;"J-C Boisset Bourgogne Pinot Noir Nature d'Ursulines";"750";21;2025;11;3;
"15273731";03760011904304;"Domaine Yohan Lardy Moulin-à- Vent Vieilles Vignes 1903";"750";22;2025;11;3;
"15521343";04000155213436;"Podere Le Boncie Cinque";"750";6;2025;11;3;
"11409320";09120022320380;"Laurenz Grüner Veltliner Singing";"750";71;2025;11;3;
"14496481";03497850009104;"Bonnet Huteau Nuit Boréale Brut";"750";13;2025;11;3;
"15131716";06282503720447;"Amoretto Di Wabasso";"700";83;2025;11;3;
"15318687";09327017001297;"Hewitson Madame M Blanc et Blanc Adelaide";"750";14;2025;11;3;
"13351619";00723120257351;"Siempre Tequila Plata";"750";3;2025;11;3;
"15425415";08410113556707;"Andica Reserva Sauvignon Blanc Valle del Curico";"750";9;2025;11;3;
"11885772";40057496004968;"Toro Loco vin blanc";"500";2;2025;11;3;
"15032419";03760102760093;"Céline et Laurent Tripoz Mâcon Les Morandes";"750";3;2025;11;3;
"12030291";00627843195382;"Entre Pierre & Terre Cidre Mousseux Canneberge";"750";8;2025;11;3;
"15060575";05011013941612;"Coffret Baileys L'Originale Cadeau une Coupe";"750";4;2025;11;3;
"11957191";00627843195405;"Entre Pierre et Terre Cidre de Glace";"200";10;2025;11;3;
"10236682";00736040011651;"Golan Heights Mount Hermon";"750";28;2025;11;3;
"15113163";06009881241209;"Coterie Grenache & Syrah";"750";8;2025;11;3;
"540260";05013626113288;"Taylor Fladgate tawny 40 ans Porto";"750";5;2025;11;3;
"15501203";08025862200315;"Casanova di Neri Tenuta Nuova Brunello di Montalcino";"750";9;2025;11;3;
"15174556";08059617371470;"Tenuta Fornace Regina Di Cuori";"750";20;2025;11;3;
"15052621";03760087182002;"Château Fourcas Dupré Listrac-Médoc";"750";19;2025;11;3;
"12501419";00827924112011;"Le Sieur Rivard Sélection Le Mas des Patriotes";"750";11;2025;11;3;
"15545812";00080480053970;"Patron Coffret Découverte";"600";14;2025;11;3;
"15511479";03481662138756;"Héritage d'Aqueria Lirac";"750";6;2025;11;3;
"15325220";08022931507221;"Solengo Argiano Toscana i.g.t.";"750";12;2025;11;3;
"15304533";03760201500927;"Le Conservatoire Marcillac Mansois";"750";26;2025;11;3;
"13353251";09419038900076;"Alpha Domus Syrah The Barnstormer";"750";14;2025;11;3;
"14438126";09120011266811;"Fritsch Purist Pét.Nat.";"750";1;2025;11;3;
"15375139";03770008968097;"Bourdaire-Gallois Prestige Extra-Brut";"750";3;2025;11;3;
"15362872";05214000440345;"Venetsanos Assyrtiko Santorini";"750";22;2025;11;3;
"12689853";00664858000119;"Aguardiente Antioqueño";"750";58;2025;11;3;
"873018";03368883100017;"Domaine de Beaurenard Côtes du Rhône";"750";8;2025;11;3;
"15116621";00627987806564;"Fove Acerum Ambré";"500";8;2025;11;3;
"14410705";05029704219001;"Bunnahabhain Stiuireadair Isla Single Malt";"750";1;2025;11;3;
"15452085";09120008948270;"Leth Blauer Zweigelt Terrassen";"750";7;2025;11;3;
"15455841";04000142963412;"Alphonse Mellot Cuvée Edmond Sancerre";"750";2;2025;11;3;
"15538903";03355820085667;"Gevrey-Chambertin Premier Cru Bel Air Domaine de Vougeraie";"750";2;2025;11;3;
