saq_ventes_id,code_saq,no_fournisseur,no_succursale,type_client,no_da,annee,periode,semaine,bouteille,montant
1251027,14989788,17400778,23082,1,0,2024,13,4,2,83.82
1251028,14989788,17400778,23082,2,0,2024,13,4,2,84.0
1251029,14989788,17400778,23114,2,0,2024,13,4,2,84.0
1251030,14989788,17400778,23148,2,0,2024,13,4,2,84.0
1251031,14989788,17400778,23158,2,0,2024,13,4,3,126.0
1251032,14989788,17400778,23162,2,0,2024,13,4,1,42.0
1251033,14989788,17400778,23175,2,0,2024,13,4,1,42.0
1251034,14989788,17400778,23184,2,0,2024,13,4,1,42.0
1251035,14989788,17400778,23186,99,0,2024,13,4,1,42.0
1251036,14989788,17400778,23188,2,0,2024,13,4,4,168.0
1251037,14989788,17400778,23195,2,0,2024,13,4,1,42.0
1251038,14989788,17400778,23198,2,0,2024,13,4,1,42.0
1251039,14989788,17400778,23202,2,0,2024,13,4,3,126.0
1251040,14989788,17400778,23207,2,0,2024,13,4,2,84.0
1251041,14989788,17400778,23210,2,0,2024,13,4,1,42.0
1251042,14989788,17400778,23303,2,0,2024,13,4,2,84.0
1251043,14989788,17400778,23312,2,0,2024,13,4,1,42.0
1251044,14989788,17400778,23333,2,0,2024,13,4,1,42.0
1251045,14989788,17400778,33510,2,0,2024,13,4,1,42.0
1251046,14989788,17400778,33511,2,0,2024,13,4,1,42.0
1251047,14989788,17400778,33512,2,0,2024,13,4,1,42.0
1251048,14989788,17400778,33530,2,0,2024,13,4,3,126.0
1251049,14989788,17400778,33531,2,0,2024,13,4,3,126.0
1251050,14989788,17400778,33534,2,0,2024,13,4,1,42.0
1251051,14989788,17400778,33537,2,0,2024,13,4,1,42.0
1251052,14989788,17400778,33553,2,0,2024,13,4,4,168.0
1251053,14989788,17400778,33557,2,0,2024,13,4,1,42.0
1251054,14989788,17400778,33561,2,0,2024,13,4,5,210.0
1251055,14989788,17400778,33562,2,0,2024,13,4,2,84.0
1251056,14989788,17400778,33562,99,0,2024,13,4,1,42.0
1251057,14989788,17400778,33565,2,0,2024,13,4,1,42.0
1251058,14989788,17400778,33568,2,0,2024,13,4,1,42.0
1251059,14989788,17400778,33577,99,0,2024,13,4,1,42.0
1251060,14989788,17400778,33617,2,0,2024,13,4,1,42.0
1251061,14989788,17400778,33622,2,0,2024,13,4,3,126.0
1251062,14989788,17400778,33625,2,0,2024,13,4,5,210.0
1251063,14989788,17400778,33632,1,0,2024,13,4,1,41.91
1251064,14989788,17400778,33632,2,0,2024,13,4,2,84.0
1251065,14989788,17400778,33637,2,0,2024,13,4,1,42.0
1251066,14989788,17400778,33854,2,0,2024,13,4,1,42.0
1251067,14989796,17400778,23105,2,0,2024,13,4,1,37.0
1251068,14989796,17400778,33526,2,0,2024,13,4,1,37.0
1251069,14989796,17400778,33612,2,0,2024,13,4,2,74.0
1251070,14989809,17400778,23004,2,0,2024,13,4,2,76.5
1251071,14989809,17400778,23011,2,0,2024,13,4,1,38.25
1251072,14989809,17400778,23015,2,0,2024,13,4,1,38.25
1251073,14989809,17400778,23025,2,0,2024,13,4,1,38.25
1251074,14989809,17400778,23036,2,0,2024,13,4,2,76.5
1251075,14989809,17400778,23040,2,0,2024,13,4,2,76.5
1251076,14989809,17400778,23050,2,0,2024,13,4,2,76.5
1251077,14989809,17400778,23054,2,0,2024,13,4,1,38.25
1251078,14989809,17400778,23056,2,0,2024,13,4,3,114.75
1251079,14989809,17400778,23063,2,0,2024,13,4,1,38.25
1251080,14989809,17400778,23063,99,0,2024,13,4,1,38.25
1251081,14989809,17400778,23070,2,0,2024,13,4,3,114.75
1251082,14989809,17400778,23079,2,0,2024,13,4,3,114.75
1251083,14989809,17400778,23082,1,0,2024,13,4,4,152.73
1251084,14989809,17400778,23082,2,0,2024,13,4,3,114.75
1251085,14989809,17400778,23084,2,0,2024,13,4,4,153.0
1251086,14989809,17400778,23090,2,0,2024,13,4,1,38.25
1251087,14989809,17400778,23092,2,0,2024,13,4,2,76.5
1251088,14989809,17400778,23095,2,0,2024,13,4,2,76.5
1251089,14989809,17400778,23108,2,0,2024,13,4,2,76.5
1251090,14989809,17400778,23117,2,0,2024,13,4,1,38.25
1251091,14989809,17400778,23128,2,0,2024,13,4,1,38.25
1251092,14989809,17400778,23140,2,0,2024,13,4,2,76.5
1251093,14989809,17400778,23152,2,0,2024,13,4,2,76.5
1251094,14989809,17400778,23162,2,0,2024,13,4,1,38.25
1251095,14989809,17400778,23175,2,0,2024,13,4,1,38.25
1251096,14989809,17400778,23188,2,0,2024,13,4,2,76.5
1251097,14989809,17400778,23189,2,0,2024,13,4,2,76.5
1251098,14989809,17400778,23190,2,0,2024,13,4,1,38.25
1251099,14989809,17400778,23192,2,0,2024,13,4,6,229.5
1251100,14989809,17400778,23196,2,0,2024,13,4,2,76.5
1251101,14989809,17400778,23197,2,0,2024,13,4,2,76.5
1251102,14989809,17400778,23199,2,0,2024,13,4,3,114.75
1251103,14989809,17400778,23202,2,0,2024,13,4,1,38.25
1251104,14989809,17400778,23204,2,0,2024,13,4,1,38.25
1251105,14989809,17400778,23212,2,0,2024,13,4,2,76.5
1251106,14989809,17400778,23215,2,0,2024,13,4,2,76.5
1251107,14989809,17400778,23218,2,0,2024,13,4,1,38.25
1251108,14989809,17400778,23312,2,0,2024,13,4,4,153.0
1251109,14989809,17400778,23313,2,0,2024,13,4,1,38.25
1251110,14989809,17400778,23313,99,0,2024,13,4,1,38.25
1251111,14989809,17400778,23314,2,0,2024,13,4,7,267.75
1251112,14989809,17400778,23336,2,0,2024,13,4,1,38.25
1251113,14989809,17400778,23347,2,0,2024,13,4,3,114.75
1251114,14989809,17400778,23347,99,0,2024,13,4,1,38.25
1251115,14989809,17400778,23358,2,0,2024,13,4,1,38.25
1251116,14989809,17400778,23361,2,0,2024,13,4,1,38.25
1251117,14989809,17400778,33503,2,0,2024,13,4,3,114.75
1251118,14989809,17400778,33507,2,0,2024,13,4,3,114.75
1251119,14989809,17400778,33509,2,0,2024,13,4,5,191.25
1251120,14989809,17400778,33509,99,0,2024,13,4,1,38.25
1251121,14989809,17400778,33511,2,0,2024,13,4,1,38.25
1251122,14989809,17400778,33512,2,0,2024,13,4,2,76.5
1251123,14989809,17400778,33530,2,0,2024,13,4,1,38.25
1251124,14989809,17400778,33532,2,0,2024,13,4,1,38.25
1251125,14989809,17400778,33534,2,0,2024,13,4,1,38.25
1251126,14989809,17400778,33535,2,0,2024,13,4,1,38.25
1251127,14989809,17400778,33536,2,0,2024,13,4,1,38.25
1251128,14989809,17400778,33538,2,0,2024,13,4,2,76.5
1251129,14989809,17400778,33540,2,0,2024,13,4,2,76.5
1251130,14989809,17400778,33545,2,0,2024,13,4,1,38.25
1251131,14989809,17400778,33546,2,0,2024,13,4,6,229.5
1251132,14989809,17400778,33546,20,0,2024,13,4,12,450.06
1251133,14989809,17400778,33548,2,0,2024,13,4,4,153.0
1251134,14989809,17400778,33549,2,0,2024,13,4,1,38.25
1251135,14989809,17400778,33550,2,0,2024,13,4,1,38.25
1251136,14989809,17400778,33553,2,0,2024,13,4,6,229.5
1251137,14989809,17400778,33555,2,0,2024,13,4,8,306.0
1251138,14989809,17400778,33557,2,0,2024,13,4,1,38.25
1251139,14989809,17400778,33558,99,0,2024,13,4,1,38.25
1251140,14989809,17400778,33560,2,0,2024,13,4,1,38.25
1251141,14989809,17400778,33561,2,0,2024,13,4,5,191.25
1251142,14989809,17400778,33563,2,0,2024,13,4,6,229.5
1251143,14989809,17400778,33564,2,0,2024,13,4,3,114.75
1251144,14989809,17400778,33567,2,0,2024,13,4,10,382.5
1251145,14989809,17400778,33568,2,0,2024,13,4,1,38.25
1251146,14989809,17400778,33569,2,0,2024,13,4,1,38.25
1251147,14989809,17400778,33571,2,0,2024,13,4,1,38.25
1251148,14989809,17400778,33581,2,0,2024,13,4,2,76.5
1251149,14989809,17400778,33583,2,0,2024,13,4,2,76.5
1251150,14989809,17400778,33599,2,0,2024,13,4,3,114.75
1251151,14989809,17400778,33608,2,0,2024,13,4,1,38.25
1251152,14989809,17400778,33615,2,0,2024,13,4,2,76.5
1251153,14989809,17400778,33616,2,0,2024,13,4,2,76.5
1251154,14989809,17400778,33616,99,0,2024,13,4,1,38.25
1251155,14989809,17400778,33617,2,0,2024,13,4,2,76.5
1251156,14989809,17400778,33618,2,0,2024,13,4,1,38.25
1251157,14989809,17400778,33629,2,0,2024,13,4,3,114.75
1251158,14989809,17400778,33633,2,0,2024,13,4,2,76.5
1251159,14989809,17400778,33635,2,0,2024,13,4,4,153.0
1251160,14989809,17400778,33694,2,0,2024,13,4,1,38.25
1251161,14989809,17400778,33852,2,0,2024,13,4,2,76.5
1251162,14989809,17400778,33858,2,0,2024,13,4,1,38.25
1251163,14989809,17400778,CDM,1,0,2024,13,4,11,420.02
1251164,14989809,17400778,CDQ,1,0,2024,13,4,1,38.18
1251165,14989825,17400778,23050,2,0,2024,13,4,1,38.25
1251166,14989825,17400778,23060,1,0,2024,13,4,1,38.12
1251167,14989825,17400778,23090,2,0,2024,13,4,1,38.25
1251168,14989825,17400778,23131,2,0,2024,13,4,1,38.25
1251169,14989825,17400778,23215,2,0,2024,13,4,1,38.25
1251170,14989825,17400778,23301,2,0,2024,13,4,1,38.25
1251171,14989825,17400778,23347,2,0,2024,13,4,1,38.25
1251172,14989825,17400778,33507,2,0,2024,13,4,1,38.25
1251173,14989825,17400778,33512,1,0,2024,13,4,1,38.12
1251174,14989825,17400778,33541,2,0,2024,13,4,1,38.25
1251175,14989825,17400778,33548,99,0,2024,13,4,1,38.25
1251176,14989825,17400778,33553,2,0,2024,13,4,2,76.5
1251177,14989825,17400778,33557,2,0,2024,13,4,1,38.25
1251178,14989825,17400778,33561,2,0,2024,13,4,1,38.25
1251179,14989825,17400778,33590,2,0,2024,13,4,3,114.75
1251180,14989825,17400778,CDM,1,0,2024,13,4,2,76.23
1251181,14989825,17400778,CDQ,1,0,2024,13,4,2,76.23
1251182,14989833,17400778,23019,2,0,2024,13,4,1,45.75
1251183,14989833,17400778,23037,2,0,2024,13,4,1,45.75
1251184,14989833,17400778,23037,99,0,2024,13,4,2,91.5
1251185,14989833,17400778,23070,2,0,2024,13,4,1,45.75
1251186,14989833,17400778,23082,2,0,2024,13,4,3,137.25
1251187,14989833,17400778,23095,2,0,2024,13,4,2,91.5
1251188,14989833,17400778,23104,2,0,2024,13,4,2,91.5
1251189,14989833,17400778,23148,2,0,2024,13,4,1,45.75
1251190,14989833,17400778,23162,2,0,2024,13,4,1,45.75
1251191,14989833,17400778,23215,2,0,2024,13,4,1,45.75
1251192,14989833,17400778,23325,2,0,2024,13,4,1,45.75
1251193,14989833,17400778,33501,2,0,2024,13,4,2,91.5
1251194,14989833,17400778,33505,2,0,2024,13,4,1,45.75
1251195,14989833,17400778,33509,2,0,2024,13,4,2,91.5
1251196,14989833,17400778,33511,2,0,2024,13,4,1,45.75
1251197,14989833,17400778,33541,2,0,2024,13,4,1,45.75
1251198,14989833,17400778,33559,2,0,2024,13,4,1,45.75
1251199,14989833,17400778,33562,2,0,2024,13,4,1,45.75
1251200,14989833,17400778,33594,2,0,2024,13,4,2,91.5
1251201,14989833,17400778,33694,2,0,2024,13,4,1,45.75
1251202,15095284,17400778,23002,2,0,2024,13,4,2,83.5
1251203,15095284,17400778,23006,2,0,2024,13,4,4,167.0
1251204,15095284,17400778,23006,20,0,2024,13,4,12,494.44
1251205,15095284,17400778,23016,2,0,2024,13,4,3,125.25
1251206,15095284,17400778,23037,2,0,2024,13,4,3,125.25
1251207,15095284,17400778,23049,2,0,2024,13,4,1,41.75
1251208,15095284,17400778,23050,2,0,2024,13,4,4,167.0
1251209,15095284,17400778,23051,2,0,2024,13,4,3,125.25
1251210,15095284,17400778,23054,2,0,2024,13,4,1,41.75
1251211,15095284,17400778,23056,2,0,2024,13,4,4,167.0
1251212,15095284,17400778,23060,2,0,2024,13,4,1,41.75
1251213,15095284,17400778,23062,2,0,2024,13,4,3,125.25
1251214,15095284,17400778,23069,2,0,2024,13,4,6,250.5
1251215,15095284,17400778,23070,2,0,2024,13,4,2,83.5
1251216,15095284,17400778,23082,2,0,2024,13,4,2,83.5
1251217,15095284,17400778,23104,2,0,2024,13,4,3,125.25
1251218,15095284,17400778,23115,2,0,2024,13,4,2,83.5
1251219,15095284,17400778,23117,2,0,2024,13,4,1,41.75
1251220,15095284,17400778,23124,2,0,2024,13,4,2,83.5
1251221,15095284,17400778,23125,2,0,2024,13,4,1,41.75
1251222,15095284,17400778,23132,2,0,2024,13,4,2,83.5
1251223,15095284,17400778,23142,2,0,2024,13,4,3,125.25
1251224,15095284,17400778,23144,2,0,2024,13,4,2,83.5
1251225,15095284,17400778,23151,2,0,2024,13,4,1,41.75
1251226,15095284,17400778,23152,2,0,2024,13,4,3,125.25
1251227,15095284,17400778,23156,2,0,2024,13,4,4,167.0
1251228,15095284,17400778,23158,2,0,2024,13,4,3,125.25
1251229,15095284,17400778,23162,2,0,2024,13,4,7,292.25
1251230,15095284,17400778,23176,2,0,2024,13,4,3,125.25
1251231,15095284,17400778,23181,2,0,2024,13,4,1,41.75
1251232,15095284,17400778,23182,2,0,2024,13,4,2,83.5
1251233,15095284,17400778,23183,2,0,2024,13,4,6,250.5
1251234,15095284,17400778,23188,2,0,2024,13,4,1,41.75
1251235,15095284,17400778,23189,2,0,2024,13,4,1,41.75
1251236,15095284,17400778,23192,2,0,2024,13,4,6,250.5
1251237,15095284,17400778,23199,2,0,2024,13,4,2,83.5
1251238,15095284,17400778,23202,2,0,2024,13,4,1,41.75
1251239,15095284,17400778,23203,2,0,2024,13,4,2,83.5
1251240,15095284,17400778,23217,2,0,2024,13,4,1,41.75
1251241,15095284,17400778,23230,2,0,2024,13,4,1,41.75
1251242,15095284,17400778,23234,2,0,2024,13,4,1,41.75
1251243,15095284,17400778,23243,2,0,2024,13,4,2,83.5
1251244,15095284,17400778,23308,2,0,2024,13,4,3,125.25
1251245,15095284,17400778,23309,2,0,2024,13,4,3,125.25
1251246,15095284,17400778,23311,2,0,2024,13,4,1,41.75
1251247,15095284,17400778,23312,2,0,2024,13,4,2,83.5
1251248,15095284,17400778,23335,2,0,2024,13,4,5,208.75
1251249,15095284,17400778,23337,2,0,2024,13,4,2,83.5
1251250,15095284,17400778,23337,99,0,2024,13,4,1,41.75
1251251,15095284,17400778,23344,2,0,2024,13,4,4,167.0
1251252,15095284,17400778,23347,2,0,2024,13,4,4,167.0
1251253,15095284,17400778,23358,2,0,2024,13,4,1,41.75
1251254,15095284,17400778,23359,2,0,2024,13,4,2,83.5
1251255,15095284,17400778,23363,2,0,2024,13,4,5,208.75
1251256,15095284,17400778,23368,2,0,2024,13,4,3,125.25
1251257,15095284,17400778,23371,2,0,2024,13,4,-1,-41.75
1251258,15095284,17400778,33501,2,0,2024,13,4,2,83.5
1251259,15095284,17400778,33505,2,0,2024,13,4,6,250.5
1251260,15095284,17400778,33506,2,0,2024,13,4,2,83.5
1251261,15095284,17400778,33511,2,0,2024,13,4,8,334.0
1251262,15095284,17400778,33512,2,0,2024,13,4,5,208.75
1251263,15095284,17400778,33512,20,0,2024,13,4,12,494.44
1251264,15095284,17400778,33513,2,0,2024,13,4,2,83.5
1251265,15095284,17400778,33514,2,0,2024,13,4,4,167.0
1251266,15095284,17400778,33515,2,0,2024,13,4,1,41.75
1251267,15095284,17400778,33518,2,0,2024,13,4,4,167.0
1251268,15095284,17400778,33521,2,0,2024,13,4,1,41.75
1251269,15095284,17400778,33527,2,0,2024,13,4,3,125.25
1251270,15095284,17400778,33535,2,0,2024,13,4,4,167.0
1251271,15095284,17400778,33539,2,0,2024,13,4,2,83.5
1251272,15095284,17400778,33540,2,0,2024,13,4,4,167.0
1251273,15095284,17400778,33543,2,0,2024,13,4,4,167.0
1251274,15095284,17400778,33545,2,0,2024,13,4,1,41.75
1251275,15095284,17400778,33546,2,0,2024,13,4,7,292.25
1251276,15095284,17400778,33548,2,0,2024,13,4,4,167.0
1251277,15095284,17400778,33549,2,0,2024,13,4,3,125.25
1251278,15095284,17400778,33550,2,0,2024,13,4,2,83.5
1251279,15095284,17400778,33553,2,0,2024,13,4,3,125.25
1251280,15095284,17400778,33554,2,0,2024,13,4,1,41.75
1251281,15095284,17400778,33555,2,0,2024,13,4,2,83.5
1251282,15095284,17400778,33562,2,0,2024,13,4,3,125.25
1251283,15095284,17400778,33563,2,0,2024,13,4,2,83.5
1251284,15095284,17400778,33568,2,0,2024,13,4,2,83.5
1251285,15095284,17400778,33577,2,0,2024,13,4,2,83.5
1251286,15095284,17400778,33578,2,0,2024,13,4,2,83.5
1251287,15095284,17400778,33583,2,0,2024,13,4,6,250.5
1251288,15095284,17400778,33594,2,0,2024,13,4,1,41.75
1251289,15095284,17400778,33605,2,0,2024,13,4,4,167.0
1251290,15095284,17400778,33608,2,0,2024,13,4,1,41.75
1251291,15095284,17400778,33609,2,0,2024,13,4,3,125.25
1251292,15095284,17400778,33611,2,0,2024,13,4,3,125.25
1251293,15095284,17400778,33614,2,0,2024,13,4,3,125.25
1251294,15095284,17400778,33615,1,0,2024,13,4,1,41.73
1251295,15095284,17400778,33615,2,0,2024,13,4,2,83.5
1251296,15095284,17400778,33629,2,0,2024,13,4,1,41.75
1251297,15095284,17400778,33632,1,0,2024,13,4,1,41.73
1251298,15095284,17400778,33632,2,0,2024,13,4,10,417.5
1251299,15095284,17400778,33635,2,0,2024,13,4,2,83.5
1251300,15095284,17400778,33637,2,0,2024,13,4,4,167.0
1251301,15095284,17400778,33692,2,0,2024,13,4,1,41.75
1251302,15095284,17400778,33694,2,0,2024,13,4,1,41.75
1251303,15095284,17400778,33851,2,0,2024,13,4,1,41.75
1251304,15095284,17400778,33854,2,0,2024,13,4,2,83.5
1251305,15095284,17400778,33856,2,0,2024,13,4,5,208.75
1251306,15095284,17400778,33856,20,0,2024,13,4,12,494.44
1251307,15095284,17400778,CDQ,1,0,2024,13,4,1,41.73
1251308,15168156,17400778,23002,2,0,2024,13,4,60,213.0
1251309,15168156,17400778,23004,2,0,2024,13,4,24,85.2
1251310,15168156,17400778,23025,2,0,2024,13,4,36,127.8
1251311,15168156,17400778,23053,2,0,2024,13,4,12,42.6
1251312,15168156,17400778,23067,2,0,2024,13,4,12,42.6
1251313,15168156,17400778,23070,2,0,2024,13,4,42,149.1
1251314,15168156,17400778,23082,1,0,2024,13,4,36,129.84
1251315,15168156,17400778,23082,2,0,2024,13,4,30,106.5
1251316,15168156,17400778,23088,2,0,2024,13,4,6,21.3
1251317,15168156,17400778,23097,2,0,2024,13,4,6,21.3
1251318,15168156,17400778,23105,2,0,2024,13,4,18,63.9
1251319,15168156,17400778,23117,2,0,2024,13,4,6,21.3
1251320,15168156,17400778,23119,2,0,2024,13,4,18,63.9
1251321,15168156,17400778,23120,2,0,2024,13,4,6,21.3
1251322,15168156,17400778,23122,2,0,2024,13,4,6,21.3
1251323,15168156,17400778,23139,2,0,2024,13,4,24,85.2
1251324,15168156,17400778,23144,2,0,2024,13,4,6,21.3
1251325,15168156,17400778,23148,1,0,2024,13,4,24,86.56
1251326,15168156,17400778,23148,2,0,2024,13,4,78,276.9
1251327,15168156,17400778,23149,2,0,2024,13,4,6,21.3
1251328,15168156,17400778,23152,2,0,2024,13,4,42,149.1
1251329,15168156,17400778,23158,2,0,2024,13,4,30,106.5
1251330,15168156,17400778,23160,2,0,2024,13,4,24,85.2
1251331,15168156,17400778,23162,2,0,2024,13,4,24,85.2
1251332,15168156,17400778,23175,2,0,2024,13,4,6,21.3
1251333,15168156,17400778,23178,2,0,2024,13,4,18,63.9
1251334,15168156,17400778,23183,2,0,2024,13,4,30,106.5
1251335,15168156,17400778,23191,2,0,2024,13,4,24,85.2
1251336,15168156,17400778,23192,2,0,2024,13,4,30,106.5
1251337,15168156,17400778,23196,2,0,2024,13,4,12,42.6
1251338,15168156,17400778,23199,2,0,2024,13,4,6,21.3
1251339,15168156,17400778,23205,2,0,2024,13,4,12,42.6
1251340,15168156,17400778,23208,2,0,2024,13,4,12,42.6
1251341,15168156,17400778,23212,2,0,2024,13,4,24,85.2
1251342,15168156,17400778,23214,2,0,2024,13,4,6,21.3
1251343,15168156,17400778,23216,2,0,2024,13,4,18,63.9
1251344,15168156,17400778,23219,2,0,2024,13,4,18,63.9
1251345,15168156,17400778,23221,2,0,2024,13,4,36,127.8
1251346,15168156,17400778,23224,2,0,2024,13,4,24,85.2
1251347,15168156,17400778,23234,2,0,2024,13,4,6,21.3
1251348,15168156,17400778,23246,2,0,2024,13,4,12,42.6
1251349,15168156,17400778,23301,2,0,2024,13,4,12,42.6
1251350,15168156,17400778,23306,2,0,2024,13,4,6,21.3
1251351,15168156,17400778,23325,2,0,2024,13,4,18,63.9
1251352,15168156,17400778,23335,2,0,2024,13,4,6,21.3
1251353,15168156,17400778,23336,2,0,2024,13,4,6,21.3
1251354,15168156,17400778,23349,2,0,2024,13,4,6,21.3
1251355,15168156,17400778,23351,99,0,2024,13,4,24,76.56
1251356,15168156,17400778,23352,2,0,2024,13,4,30,106.5
1251357,15168156,17400778,23359,2,0,2024,13,4,12,42.6
1251358,15168156,17400778,33509,2,0,2024,13,4,12,42.6
1251359,15168156,17400778,33512,2,0,2024,13,4,30,106.5
1251360,15168156,17400778,33515,2,0,2024,13,4,6,21.3
1251361,15168156,17400778,33530,2,0,2024,13,4,24,85.2
1251362,15168156,17400778,33530,20,0,2024,13,4,48,173.11
1251363,15168156,17400778,33532,2,0,2024,13,4,30,106.5
1251364,15168156,17400778,33534,2,0,2024,13,4,6,21.3
1251365,15168156,17400778,33535,2,0,2024,13,4,18,63.9
1251366,15168156,17400778,33546,2,0,2024,13,4,36,127.8
1251367,15168156,17400778,33547,2,0,2024,13,4,7,24.85
1251368,15168156,17400778,33548,2,0,2024,13,4,18,63.9
1251369,15168156,17400778,33549,2,0,2024,13,4,24,85.2
1251370,15168156,17400778,33551,2,0,2024,13,4,6,21.3
1251371,15168156,17400778,33553,2,0,2024,13,4,12,42.6
1251372,15168156,17400778,33558,2,0,2024,13,4,6,21.3
1251373,15168156,17400778,33561,2,0,2024,13,4,36,127.8
1251374,15168156,17400778,33562,2,0,2024,13,4,30,106.5
1251375,15168156,17400778,33565,2,0,2024,13,4,18,63.9
1251376,15168156,17400778,33567,2,0,2024,13,4,36,127.8
1251377,15168156,17400778,33569,2,0,2024,13,4,30,106.5
1251378,15168156,17400778,33570,20,0,2024,13,4,48,173.11
1251379,15168156,17400778,33577,2,0,2024,13,4,12,42.6
1251380,15168156,17400778,33581,2,0,2024,13,4,18,63.9
1251381,15168156,17400778,33582,2,0,2024,13,4,12,42.6
1251382,15168156,17400778,33584,2,0,2024,13,4,12,42.6
1251383,15168156,17400778,33585,2,0,2024,13,4,6,21.3
1251384,15168156,17400778,33600,2,0,2024,13,4,6,21.3
1251385,15168156,17400778,33609,2,0,2024,13,4,30,106.5
1251386,15168156,17400778,33614,2,0,2024,13,4,12,42.6
1251387,15168156,17400778,33615,2,0,2024,13,4,24,85.2
1251388,15168156,17400778,33617,2,0,2024,13,4,6,21.3
1251389,15168156,17400778,33619,2,0,2024,13,4,2,7.1
1251390,15168156,17400778,33620,2,0,2024,13,4,18,63.9
1251391,15168156,17400778,33622,2,0,2024,13,4,24,85.2
1251392,15168156,17400778,33629,2,0,2024,13,4,12,42.6
1251393,15168156,17400778,33858,2,0,2024,13,4,6,21.3
1251394,15298014,17400778,23002,2,0,2024,13,4,4,12.6
1251395,15298014,17400778,23004,2,0,2024,13,4,16,50.4
1251396,15298014,17400778,23006,20,0,2024,13,4,24,77.02
1251397,15298014,17400778,23025,2,0,2024,13,4,40,126.0
1251398,15298014,17400778,23028,2,0,2024,13,4,4,12.6
1251399,15298014,17400778,23029,2,0,2024,13,4,16,50.4
1251400,15298014,17400778,23030,2,0,2024,13,4,4,12.6
1251401,15298014,17400778,23037,2,0,2024,13,4,52,163.8
1251402,15298014,17400778,23040,2,0,2024,13,4,20,63.0
1251403,15298014,17400778,23048,2,0,2024,13,4,8,25.2
1251404,15298014,17400778,23050,2,0,2024,13,4,8,25.2
1251405,15298014,17400778,23053,2,0,2024,13,4,20,63.0
1251406,15298014,17400778,23059,2,0,2024,13,4,20,63.0
1251407,15298014,17400778,23060,2,0,2024,13,4,8,25.2
1251408,15298014,17400778,23061,2,0,2024,13,4,16,50.4
1251409,15298014,17400778,23063,2,0,2024,13,4,4,12.6
1251410,15298014,17400778,23070,2,0,2024,13,4,60,189.0
1251411,15298014,17400778,23074,2,0,2024,13,4,8,25.2
1251412,15298014,17400778,23081,2,0,2024,13,4,12,37.8
1251413,15298014,17400778,23081,20,0,2024,13,4,48,154.05
1251414,15298014,17400778,23082,1,0,2024,13,4,360,1165.97
1251415,15298014,17400778,23082,2,0,2024,13,4,56,176.4
1251416,15298014,17400778,23090,2,0,2024,13,4,12,37.8
1251417,15298014,17400778,23102,2,0,2024,13,4,12,37.8
1251418,15298014,17400778,23120,20,0,2024,13,4,24,77.02
1251419,15298014,17400778,23122,2,0,2024,13,4,20,63.0
1251420,15298014,17400778,23128,2,0,2024,13,4,8,25.2
1251421,15298014,17400778,23129,2,0,2024,13,4,4,12.6
1251422,15298014,17400778,23133,2,0,2024,13,4,4,12.6
1251423,15298014,17400778,23140,2,0,2024,13,4,12,37.8
1251424,15298014,17400778,23144,2,0,2024,13,4,12,37.8
1251425,15298014,17400778,23148,2,0,2024,13,4,16,50.4
1251426,15298014,17400778,23148,20,0,2024,13,4,24,77.02
1251427,15298014,17400778,23152,2,0,2024,13,4,24,75.6
1251428,15298014,17400778,23158,2,0,2024,13,4,24,75.6
1251429,15298014,17400778,23160,2,0,2024,13,4,8,25.2
1251430,15298014,17400778,23162,2,0,2024,13,4,28,88.2
1251431,15298014,17400778,23175,2,0,2024,13,4,24,75.6
1251432,15298014,17400778,23176,2,0,2024,13,4,16,50.4
1251433,15298014,17400778,23183,2,0,2024,13,4,28,88.2
1251434,15298014,17400778,23187,2,0,2024,13,4,44,138.6
1251435,15298014,17400778,23187,20,0,2024,13,4,144,462.14
1251436,15298014,17400778,23192,2,0,2024,13,4,68,214.2
1251437,15298014,17400778,23196,2,0,2024,13,4,4,12.6
1251438,15298014,17400778,23199,2,0,2024,13,4,8,25.2
1251439,15298014,17400778,23202,2,0,2024,13,4,8,25.2
1251440,15298014,17400778,23207,2,0,2024,13,4,24,75.6
1251441,15298014,17400778,23221,2,0,2024,13,4,12,37.8
1251442,15298014,17400778,23229,2,0,2024,13,4,8,25.2
1251443,15298014,17400778,23234,2,0,2024,13,4,16,50.4
1251444,15298014,17400778,23301,2,0,2024,13,4,20,63.0
1251445,15298014,17400778,23309,2,0,2024,13,4,36,113.4
1251446,15298014,17400778,23316,2,0,2024,13,4,38,119.7
1251447,15298014,17400778,23335,2,0,2024,13,4,8,25.2
1251448,15298014,17400778,23343,2,0,2024,13,4,12,37.8
1251449,15298014,17400778,23344,2,0,2024,13,4,4,12.6
1251450,15298014,17400778,23356,2,0,2024,13,4,8,25.2
1251451,15298014,17400778,23359,2,0,2024,13,4,20,63.0
1251452,15298014,17400778,23367,2,0,2024,13,4,12,37.8
1251453,15298014,17400778,33501,2,0,2024,13,4,8,25.2
1251454,15298014,17400778,33503,2,0,2024,13,4,8,25.2
1251455,15298014,17400778,33507,2,0,2024,13,4,12,37.8
1251456,15298014,17400778,33509,2,0,2024,13,4,16,50.4
1251457,15298014,17400778,33511,2,0,2024,13,4,4,12.6
1251458,15298014,17400778,33512,2,0,2024,13,4,8,25.2
1251459,15298014,17400778,33513,2,0,2024,13,4,4,12.6
1251460,15298014,17400778,33515,2,0,2024,13,4,1,3.15
1251461,15298014,17400778,33517,2,0,2024,13,4,16,50.4
